identificador,CCID,Data / Entrega,Requisição,Cliente,Local de Entrega,Modelo,SLA de Inserção,SLA de Viagem,SLA de retirada,SLA / Envio ao Brasil,SLA da Operação,Data / Inserção,Data / Chegada no Destino,Data / Retirada,Data / Envio ao Brasil,Data / Brasil,BL,Container,Status / Operação,Reposição,Observação,latitude,longitude
786178,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,70,,,,2024-10-15,2024-12-24,,,,,,No destino,Fora do Prazo,,,
786179,,2024-09-26,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786180,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786181,,2024-06-13,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-06-13,,,,,,,Em viagem,Fora do Prazo,,,
786182,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786183,,2024-09-23,,Volcafe,Varginha/MG,Tetis Dry,0.0,57,1,8.0,88.0,2024-09-23,2024-11-19,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786184,,2024-10-28,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,45,0,,,2024-10-28,2024-12-12,2024-12-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786185,,2024-09-19,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,84,,,,2024-09-19,2024-12-12,,,,,,No destino,Fora do Prazo,,,
786186,,2024-04-18,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,120,,,,2024-04-18,2024-08-16,,,,,,No destino,Fora do Prazo,,,
786187,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786188,,2024-06-13,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-06-13,,,,,,,Em viagem,Fora do Prazo,,,
786189,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,70,2,,,2024-10-15,2024-12-24,2024-12-26,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786191,,2024-05-31,,Nkg,Varginha/MG,Tetis Dry,0.0,105,68,8.0,203.0,2024-05-31,2024-09-13,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786192,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,69,102,12.0,213.0,2024-06-04,2024-08-12,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786193,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,69,102,12.0,213.0,2024-06-04,2024-08-12,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786194,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,72,99,12.0,213.0,2024-06-04,2024-08-15,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786195,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,73,98,12.0,213.0,2024-06-04,2024-08-16,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786196,,2024-05-15,,Nkg,Varginha/MG,Tetis Dry,0.0,107,82,8.0,219.0,2024-05-15,2024-08-30,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786197,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,142,27,8.0,199.0,2024-06-04,2024-10-24,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786198,,2024-05-08,,Nkg,Varginha/MG,Tetis Dry,7.0,49,0,,,2024-05-15,2024-07-03,2024-07-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786199,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,72,99,12.0,213.0,2024-06-04,2024-08-15,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786200,,2024-09-05,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,49,27,8.0,106.0,2024-09-05,2024-10-24,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786201,,2024-09-04,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,57,0,,,2024-09-04,2024-10-31,2024-10-31,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786202,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,55,114,8.0,199.0,2024-06-04,2024-07-29,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786203,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,73,98,12.0,213.0,2024-06-04,2024-08-16,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786204,,2024-08-31,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-08-31,,,,,,,Em viagem,Fora do Prazo,,,
786205,,2024-11-06,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-06,,,,,,,Em viagem,Fora do Prazo,,,
786206,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,78,2,,,2024-08-30,2024-11-16,2024-11-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786207,,2024-09-02,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,63,0,,,2024-09-02,2024-11-04,2024-11-04,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786208,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,15.0,59,0,,,2024-09-14,2024-11-12,2024-11-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786209,,2024-11-12,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-12,,,,,,,Em viagem,Fora do Prazo,,,
786210,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,61,,,,2024-08-30,2024-10-30,,,,,,No destino,Fora do Prazo,,,
786211,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,25,48,,,2024-11-11,2024-12-06,2025-01-23,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786215,,2024-11-11,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,37,1,,,2024-11-11,2024-12-18,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786216,,2024-12-03,,Cooxupe,Guaxupe/SP,Tetis Dry,1.0,,,,,2024-12-04,,,,,,,Em viagem,Dentro do Prazo,,,
786223,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-10-15,,,,,,,Em viagem,Fora do Prazo,,,
786224,,2024-05-06,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,88,112,12.0,242.0,2024-05-06,2024-08-02,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786226,,2024-06-07,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,96,70,8.0,196.0,2024-06-07,2024-09-11,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786227,,2024-11-14,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-11-14,,,,,,,Em viagem,Fora do Prazo,,,
786228,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,25,,,,2024-11-11,2024-12-06,,,,,,No destino,Fora do Prazo,,,
786229,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786231,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,51,0,,,2024-08-27,2024-10-17,2024-10-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786232,,2024-09-26,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786235,,2024-04-01,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,63,0,,,2024-04-01,2024-06-03,2024-06-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786236,,2024-06-04,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,37,0,,,2024-06-04,2024-07-11,2024-07-11,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786237,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786238,,2024-10-25,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,51,16,,,2024-10-25,2024-12-15,2024-12-31,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786239,,2024-07-07,,Volcafe,Varginha/MG,Tetis Dry,0.0,,,,,2024-07-07,,,,,,,Em viagem,Fora do Prazo,,,
786240,,2024-06-29,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,80,-244,,,2024-06-29,2024-09-17,2024-01-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786241,,2024-09-16,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,57,0,,,2024-09-16,2024-11-12,2024-11-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786242,,2024-09-06,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,66,1,,,2024-09-06,2024-11-11,2024-11-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786243,,2024-12-03,,Cooxupe,Guaxupe/SP,Tetis Dry,1.0,,,,,2024-12-04,,,,,,,Em viagem,Dentro do Prazo,,,
786244,,2024-05-28,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,70,108,12.0,220.0,2024-05-28,2024-08-06,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786245,,2024-06-07,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,85,,,,2024-06-07,2024-08-31,,,,,,No destino,Fora do Prazo,,,
786246,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786247,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-08-30,,,,,,,Em viagem,Fora do Prazo,,,
786248,,2024-11-25,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Dentro do Prazo,,,
786249,,2024-09-12,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,67,0,,,2024-09-12,2024-11-18,2024-11-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786250,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786251,,2024-09-05,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,50,26,8.0,106.0,2024-09-05,2024-10-25,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786253,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,80,0,,,2024-08-30,2024-11-18,2024-11-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786254,,2024-11-15,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-15,,,,,,,Em viagem,Dentro do Prazo,,,
786255,,2024-11-08,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,,,
786256,,2024-11-28,,Cooxupe,Guaxupe/SP,Tetis Dry,1.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786257,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-08-30,,,,,,,Em viagem,Fora do Prazo,,,
786258,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786259,,2024-10-17,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-17,,,,,,,Em viagem,Fora do Prazo,,,
786260,,2024-05-29,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,103,72,8.0,205.0,2024-05-29,2024-09-09,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786261,,2024-09-24,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-24,,,,,,,Em viagem,Fora do Prazo,,,
786263,,2024-10-22,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,63,6,25.0,,2024-10-22,2024-12-24,2024-12-30,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786264,,2024-05-10,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,24,0,,,2024-05-10,2024-06-03,2024-06-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786265,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-04,,,,,,,Em viagem,Fora do Prazo,,,
786266,,2024-10-01,,Nkg,Varginha/MG,Tetis Dry,0.0,72,0,,,2024-10-01,2024-12-12,2024-12-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786267,,,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786268,,2024-10-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-18,,,,,,,Em viagem,Fora do Prazo,,,
786269,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786270,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,91,4,,,2024-09-12,2024-12-12,2024-12-16,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786271,,2024-10-07,,Nkg,Varginha/MG,Tetis Dry,0.0,46,0,,,2024-10-07,2024-11-22,2024-11-22,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786279,,2024-11-19,,Expocaccer,Patrocinio/MG,Tetis Dry,0.0,,,,,2024-11-19,,,,,,,Em viagem,Dentro do Prazo,,,
786282,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,52,0,,,2024-08-27,2024-10-18,2024-10-18,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786292,,2024-10-21,,Nkg,Varginha/MG,Tetis Dry,0.0,58,1,,,2024-10-21,2024-12-18,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786293,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,103,,,,2024-09-12,2024-12-24,,,,,,No destino,Fora do Prazo,,,
786294,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786295,,2024-08-01,,Nkg,Varginha/MG,Tetis Dry,0.0,104,0,,,2024-08-01,2024-11-13,2024-11-13,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786296,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,53,3,,,2024-11-11,2025-01-03,2025-01-06,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786297,,2024-11-05,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-05,,,,,,,Em viagem,Fora do Prazo,,,
786298,,2024-09-10,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-10,,,,,,,Em viagem,Fora do Prazo,,,
786299,,2024-10-11,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,88,1,,,2024-10-11,2025-01-07,2025-01-08,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786300,,2024-11-09,,Nkg,Varginha/MG,Tetis Dry,0.0,38,1,37.0,,2024-11-09,2024-12-17,2024-12-18,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786301,,2024-09-23,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-09-23,,,,,,,Em viagem,Fora do Prazo,,,
786303,,2024-09-02,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-09-02,,,,,,,Em viagem,Fora do Prazo,,,
786304,,2024-11-29,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-11-29,,,,,,,Em viagem,Dentro do Prazo,,,
786305,,2024-10-01,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,32,27,,,2024-10-01,2024-11-02,2024-11-29,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786306,,2024-09-12,,Nkg,Varginha/MG,Tetis Dry,0.0,63,6,8.0,99.0,2024-09-12,2024-11-14,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786307,,2024-10-29,,Nkg,Varginha/MG,Tetis Dry,0.0,51,0,,,2024-10-29,2024-12-19,2024-12-19,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786309,,2024-12-04,,Cooxupe,Guaxupe/SP,Tetis Dry,1.0,,,,,2024-12-05,,,,,,,Em viagem,Dentro do Prazo,,,
786310,,2024-06-05,,Nkg,Varginha/MG,Tetis Dry,0.0,62,52,,,2024-06-05,2024-08-06,2024-09-27,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786311,,2024-08-19,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-08-19,,,,,,,Em viagem,Fora do Prazo,,,
786312,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,72,99,12.0,213.0,2024-06-04,2024-08-15,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786313,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,72,99,12.0,213.0,2024-06-04,2024-08-15,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786314,,2024-11-12,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,35,3,,,2024-11-12,2024-12-17,2024-12-20,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786315,,2024-10-04,,Nkg,Varginha/MG,Tetis Dry,0.0,49,11,,,2024-10-04,2024-11-22,2024-12-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786316,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786317,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,72,99,12.0,213.0,2024-06-04,2024-08-15,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786318,,2024-05-17,,Nkg,Varginha/MG,Tetis Dry,0.0,46,0,,,2024-05-17,2024-07-02,2024-07-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786319,,2024-11-14,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,0.0,,,,,2024-11-14,,,,,,,Em viagem,Fora do Prazo,,,
786320,,2024-05-15,,Nkg,Varginha/MG,Tetis Dry,0.0,47,2,,,2024-05-15,2024-07-01,2024-07-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786321,,2024-06-03,,Nkg,Varginha/MG,Tetis Dry,0.0,88,82,8.0,200.0,2024-06-03,2024-08-30,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786322,,2024-06-06,,Volcafe,Varginha/MG,Tetis Dry,0.0,76,93,12.0,211.0,2024-06-06,2024-08-21,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786323,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,69,102,12.0,213.0,2024-06-04,2024-08-12,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786325,,2024-09-14,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,58,1,,,2024-09-14,2024-11-11,2024-11-12,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786326,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,69,102,12.0,213.0,2024-06-04,2024-08-12,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786327,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,97,0,,,2024-08-30,2024-12-05,2024-12-05,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786328,,2024-05-08,,Nkg,Varginha/MG,Tetis Dry,0.0,90,108,12.0,240.0,2024-05-08,2024-08-06,2024-11-22,2024-12-04,2025-01-03,,,Reversa finalizada,Fora do Prazo,,,
786329,,2024-05-31,,Nkg,Varginha/MG,Tetis Dry,0.0,90,83,8.0,203.0,2024-05-31,2024-08-29,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786330,,2024-05-15,,Nkg,Varginha/MG,Tetis Dry,0.0,83,-34,,,2024-05-15,2024-08-06,2024-07-03,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786331,,2024-08-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,76,0,,,2024-08-30,2024-11-14,2024-11-14,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786332,,2024-06-07,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,47,0,,,2024-06-07,2024-07-24,2024-07-24,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786333,,2024-11-18,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-18,,,,,,,Em viagem,Dentro do Prazo,,,
786334,,2024-08-31,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,53,0,,,2024-08-31,2024-10-23,2024-10-23,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786335,,2024-10-30,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-10-30,,,,,,,Em viagem,Fora do Prazo,,,
786336,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786337,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,25,,,,2024-11-11,2024-12-06,,,,,,No destino,Fora do Prazo,,,
786338,,2024-11-11,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-11,,,,,,,Em viagem,Fora do Prazo,,,
786339,,2024-09-02,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-02,,,,,,,Em viagem,Fora do Prazo,,,
786340,,2024-08-27,,Nkg,Varginha/MG,Tetis Dry,0.0,41,44,8.0,115.0,2024-08-27,2024-10-07,2024-11-20,2024-11-28,2024-12-20,,,Reversa finalizada,Fora do Prazo,,,
786341,,2024-11-07,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-07,,,,,,,Em viagem,Fora do Prazo,,,
786342,,2024-10-09,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-10-09,,,,,,,Em viagem,Fora do Prazo,,,
786343,,2024-08-09,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-08-09,,,,,,,Em viagem,Fora do Prazo,,,
786344,,2024-08-31,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,96,0,,,2024-08-31,2024-12-05,2024-12-05,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786345,,2024-11-16,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-16,,,,,,,Em viagem,Dentro do Prazo,,,
786346,,2024-11-01,,Nkg,Varginha/MG,Tetis Dry,0.0,46,0,,,2024-11-01,2024-12-17,2024-12-17,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786347,,2024-11-19,,Nkg,Varginha/MG,Tetis Dry,1.0,27,1,37.0,,2024-11-20,2024-12-17,2024-12-18,2025-01-24,,,,Em reversa para o Brasil,Dentro do Prazo,,,
786348,,,,Golden,Santo André/SP,Tetis Dry,0.0,,,,,,,,,,,,Estoque Cliente,Fora do Prazo,Eq. Não Encontrado,,
786349,,2024-10-26,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,50,0,,,2024-10-26,2024-12-15,2024-12-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786350,,2024-12-10,,BourbonCoffe,Poços de Caldas/MG,Tetis Dry,-28.0,,,,,2024-11-12,,,,,,,Extraviado,Dentro do Prazo,Eq. Sem histórico,,
786351,,2024-11-05,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-05,,,,,,,Em viagem,Fora do Prazo,,,
786353,,2024-05-02,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,22.0,29,23,,,2024-05-24,2024-06-22,2024-07-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786354,,,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,,,,,,,,Extraviado,Fora do Prazo,,,
786355,,2024-10-09,,Nkg,Varginha/MG,Tetis Dry,0.0,54,0,,,2024-10-09,2024-12-02,2024-12-02,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786356,,2024-08-31,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,54,0,,,2024-08-31,2024-10-24,2024-10-24,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786357,,2024-10-15,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-10-15,,,,,,,Em viagem,Fora do Prazo,,,
786358,,2024-09-02,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-09-02,,,,,,,Em viagem,Fora do Prazo,,,
786359,,2024-10-09,,Cooxupe,Guaxupe/SP,Tetis Dry,0.0,,,,,2024-10-09,,,,,,,Em viagem,Fora do Prazo,,,
786361,,2024-11-13,,AltoCafezal,Patrocinio/MG,Tetis Dry,0.0,,,,,2024-11-13,,,,,,,Em viagem,Fora do Prazo,,,
786362,,2024-11-14,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,,,,,2024-11-14,,,,,,,Em viagem,Fora do Prazo,,,
786363,,2024-10-14,,CarmoCoffee,Tres Coraçoes/MG,Tetis Dry,0.0,65,8,29.0,,2024-10-14,2024-12-18,2024-12-26,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786364,,2024-10-24,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-10-24,,,,,,,Em viagem,Fora do Prazo,,,
786365,,2024-10-03,,Nkg,Varginha/MG,Tetis Dry,0.0,54,8,,,2024-10-03,2024-11-26,2024-12-04,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786366,,2024-06-04,,Nkg,Varginha/MG,Tetis Dry,0.0,58,0,,,2024-06-04,2024-08-01,2024-08-01,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786367,,2024-08-30,,VelosoCoffee,Carmo do Paranaiba/MG,Tetis Dry,0.0,131,2,14.0,,2024-08-30,2025-01-08,2025-01-10,2025-01-24,,,,Em reversa para o Brasil,Fora do Prazo,,,
786368,,2024-05-24,,VelosoGreen,Carmo do Paranaiba/MG,Tetis Dry,0.0,29,23,,,2024-05-24,2024-06-22,2024-07-15,,,,,"Retirado, Ag. Envio",Fora do Prazo,,,
786369,,2024-11-13,,Nkg,Varginha/MG,Tetis Dry,0.0,,,,,2024-11-13,,,,,,,Em viagem,Fora do Prazo,,,
786370,,2024-11-25,,Cooxupe,Guaxupe/SP,Tetis Dry,17.0,,,,,2024-12-12,,,,,,,Em viagem,Dentro do Prazo,,,
